idindividu;identite;prenom;nom;surnom;provVilleT;titreT;titreTN;professionT;professionTN;chargeEcclT;chargeEcclTN;provDiocT;santeT;statutT;statutTN;titre2T;titre2TN;profession2T;profession2TN;genre
1577;deodatus baldini;deodatus;baldini;NULL;NULL;seigneur;seigneur;NULL;NULL;pretre;pretre;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;homme
2009;stephanus bardeti;stephanus;bardeti;rossini;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;homme
2082;nicolaus boquarelli;nicolaus;boquarelli;NULL;NULL;maitre;maitre;notaire;notaire;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;homme
1642;guillermus boyverdi;guillermus;boyverdi;NULL;NULL;maitre;maitre;procureur en cour de rome;procureur;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;homme
1545;bertrandus breti;bertrandus;breti;NULL;NULL;maitre;maitre;notaire;notaire;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;homme
1966;lorus calheti;lorus;calheti;NULL;NULL;maitre;maitre;sergent d armes du pape;sergent d armes;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;homme
1978;petrus boverii;petrus;boverii;NULL;NULL;seigneur;seigneur;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;homme
1750;ludovicus calverie;ludovicus;calverie;NULL;NULL;seigneur;seigneur;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;homme
2805;johan malhart;johan;malhart;picard;NULL;NULL;NULL;marchand;marchand;NULL;NULL;NULL;NULL;habitant d avignon;habitant d avignon;NULL;NULL;NULL;NULL;homme
2701;jaquet johan;jaquet;johan;NULL;NULL;NULL;NULL;barbier;barbier;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;homme
2788;ynart gras;ynart;gras;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;homme
484;johannes de gamachiis;johannes;de gamachiis;NULL;NULL;seigneur;seigneur;NULL;NULL;chanoine de braquis diocese de reims;chanoine;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;homme
506;johannes vincentii junior;johannes;vincentii;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;homme
2700;philipa johannis;philipa;johannis;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;femme
480;johanne de vinhnali;johanne;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;femme
508;johannete raymundenque;johannete;raymundenque;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;femme
477;johanna bessi;johanna;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;femme
478;johanna conilhi;johanna;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;femme
481;johannes cavallerii;johannes;cavallerii;NULL;NULL;NULL;NULL;boucher;boucher;NULL;NULL;NULL;NULL;habitant d avignon;habitant d avignon;NULL;NULL;NULL;NULL;homme
482;johannes de bossaco;johannes;de bossaco;NULL;NULL;NULL;NULL;NULL;NULL;chanoine d agen;chanoine;NULL;NULL;habitant d avignon;habitant d avignon;NULL;NULL;NULL;NULL;homme
483;johannes de chambent;johannes;de chambent;NULL;NULL;NULL;NULL;pelletier;pelletier;NULL;NULL;NULL;NULL;habitant d avignon;habitant d avignon;NULL;NULL;NULL;NULL;homme
485;johannes de grayhnano;johannes;de grayhnano;NULL;NULL;NULL;NULL;apothicaire;apothicaire;NULL;NULL;NULL;NULL;habitant d avignon;habitant d avignon;NULL;NULL;NULL;NULL;homme
486;johannes de montedeserto;johannes;de montedeserto;NULL;NULL;maitre;maitre;grossateur;grossateur;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;abreviateur des lettres apostoliques;abreviateur;homme
487;johannes de mydonis;johannes;de mydonis;NULL;NULL;seigneur;seigneur;scribe;scribe;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;homme
488;johannes de parma;johannes;de parma;NULL;NULL;maitre;maitre;scribe des lettres apostoliques;scribe;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;homme
1196;petrus de alhiate;petrus;de alhiate;NULL;NULL;comte palatin;comte palatin;comte palatin;comte palatin;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;homme
1166;bertrandus albe;bertrandus;albe;NULL;NULL;seigneur;seigneur;NULL;NULL;chapelain commensal du pape;chapelain;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;homme
1179;heredes petrus robertus;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;heritier
1646;heredes anne belle;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;heritier
1647;heredes arnaldus vassoli;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;heritier
1648;heredes bertrandus vaquerii;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;heritier
1350;johannes malhoche;johannes;malhoche;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;habitant d avignon;habitant d avignon;NULL;NULL;NULL;NULL;homme
924;jacoba de sancto romano;jacoba;de sancto romano;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;femme
935;johanneta de sadone;johanneta;de sadone;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;femme
944;mona de porte aurosa;mona;de porta aurosa;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;femme
945;mona de sancto michaele;mona;de sancto michaele;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;femme
990;comptessa johannis;comptessa;johannis;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;femme
995;guillermeta guimonis;guillermeta;guimonis;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;femme
998;laura meissone;laura;meissone;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;femme
1649;heredes galhardi chaputi;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;heritier
1733;johanneta alnardi;johanneta;alnardi;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;femme
1519;bartholomea sancta agatha;bartholomea;sancta agatha;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;femme
2081;monoya aberti;monoya;aberti;NULL;NULL;seigneur;seigneur;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;femme
1685;johanna sancta agatha;johanna;sancta agatha;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;femme
2212;margareta sancti andree;margareta;sancti andree;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;femme
2185;johanneta saunerii;johanneta;saunerii;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;femme
2266;stephaneta savarini;stephaneta;savarini;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;femme
1500;alasacia scutiferi;alasacia;scutiferi;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;femme
2420;arnauda serrochamby;arnauda;serrochamby;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;femme
2407;catherina stivel;catherina;stivel;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;femme
1732;johanneta alias suffreneta;johanneta;suffreneta;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;femme
2428;huga surey;huga;surey;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;femme
2315;guillelma taurini;guillelma;taurini;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;femme
1861;thomassia terralhi;thomassia;terralhi;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;femme
1681;johanna alanardi;johanna;alanardi;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;femme
2706;giraut luche de cabilono;NULL;NULL;NULL;NULL;NULL;NULL;pelletier;pelletier;NULL;NULL;NULL;NULL;habitant d avignon;habitant d avignon;NULL;NULL;NULL;NULL;homme
2147;dulcelina aureon;dulcelina;aureon;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;femme
1682;johanna auzeleti;johanna;auzeleti;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;femme
2214;maria bal;maria;bal;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;femme
1680;jaqueta bartholi;jaqueta;bartholi;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;femme
1851;stephana baudete;stephana;baudete;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;femme
1618;guillelma bausenca;guillelma;bausenca;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;femme
1507;anthoneta bechardi;anthoneta;bechardi;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;femme
1760;maria beheti;maria;beheti;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;femme
2127;astruga benedicte;astruga;benedicte;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;femme
1541;bertranda berardi;bertranda;berardi;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;femme
1849;sanxia berbigueria;sanxia;berbigueria;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;femme
1686;johanna torniera;johanna;torniera;NULL;aurillac;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;femme
2703;raynaut de varena;raynaut;de varena;NULL;lyon;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;citoyen d avignon;citoyen d avignon;NULL;NULL;NULL;NULL;homme
563;sibilia juvenis;sibilia;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;femme
564;stephaneta vinelha;stephaneta;vinelha;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;femme
570;verdeyna de sado;verdeyna;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;femme
571;ysabella sapientis;ysabella;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;femme
2224;mona berbigueria;mona;berbigueria;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;femme
2824;bernart gabriel picart;bernart;gabriel picart;ros;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;homme
1171;johanne cavallerii;johanne;cavallerii;NULL;avignon;damoiseau;damoiseau;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;femme
2709;amiel pellegrin;amiel;pellegrin;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;homme
2712;guillalmeta arnaude;guillalmeta;arnaude;NULL;viviers;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;habitayre de avignon;habitayre de avignon;NULL;NULL;NULL;NULL;femme
1768;mona alexie;mona;alexie;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;mort saint-pierre;NULL;NULL;NULL;NULL;NULL;NULL;femme
558;rixendis vaqueria;rixendis;vaqueria;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;femme
2705;simon galeran;simon;galeran;NULL;NULL;ecuyer;ecuyer;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;homme
573;bertrande alberte;bertrande;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;femme
574;catherine martinenque;catherine;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;femme
577;melyne garrelli;melyne;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;femme
582;laurete de maronis;laurete;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;femme
546;raymbyaldus de chateauneuf du pape;raymbyaldus;de chateauneuf du pape;NULL;avignon;NULL;NULL;sellier;sellier;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;homme
548;raymundus chambarelli;raymundus;chambarelli;NULL;NULL;NULL;NULL;parcheminier;parcheminier;NULL;NULL;NULL;NULL;habitant d avignon;habitant d avignon;NULL;NULL;NULL;NULL;homme
549;raymundus chaputii;raymundus;chaputii;NULL;avignon;NULL;NULL;marchand;marchand;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;homme
551;raymundus de bolaresio;raymundus;de bolaresio;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;homme
552;raymundus de podio;raymundus;de podio;tripet;NULL;seigneur;seigneur;NULL;NULL;clerc de l aumonerie de l eglise d avignon;clerc;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;homme
599;poncius de paternis;poncius;de paternis;NULL;NULL;NULL;NULL;boucher;boucher;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;homme
568;thomassette vitalis;thomassette;vitalis;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;femme
2702;johaneta canet;johaneta;canet;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;femme
1668;hugueta bellifortis;hugueta;bellifortis;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;mort saint-pierre;NULL;NULL;NULL;NULL;NULL;NULL;femme
1800;petrus de trienes;petrus;de trienes;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;homme
2704;thomassie galeran;thomassie;galeran;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;femme
2707;johaneta luche;johaneta;luche;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;femme
2819;catherine de aynaut;catherine;de aynaut;la hanricarde;NULL;NULL;NULL;NULL;NULL;NULL;NULL;diocese de cambrai;NULL;NULL;NULL;NULL;NULL;NULL;NULL;femme
1059;salvatoris de banono;salvator;de banono;NULL;NULL;NULL;NULL;agriculteur;agriculteur;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;homme
1342;johannes de metis;johannes;de metis;NULL;NULL;NULL;NULL;charretier;charretier;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;homme
592;raymundus moynerii;raymundus;moynerii;pellona;NULL;NULL;NULL;agriculteur;agriculteur;NULL;NULL;NULL;NULL;citoyen d avignon;citoyen d avignon;NULL;NULL;NULL;NULL;homme
2769;johan cocho de thirci;johan;cocho de thirci;NULL;florence;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;habitant d avignon;habitant d avignon;NULL;NULL;NULL;NULL;homme
2840;jaume rasaut;jaume;rasaut;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;homme
2735;nicholau jaucme;nicholau;jaucme;NULL;murcie;NULL;NULL;courrier du pape;courrier;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;homme
2740;raymond alfant;raymond;alfant;NULL;tarascon;NULL;NULL;notaire;notaire;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;homme
2755;bertrand pandecosta;bertrand;pandecosta;NULL;montpellier;NULL;NULL;changeur;changeur;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;homme
2768;bertolmieu cambi;bertolmieu;cambi;NULL;florence;NULL;NULL;changeur;changeur;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;homme
2771;huguet serguiera;huguet;serguiera;NULL;avignon;NULL;NULL;chanvrier;chanvrier;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;homme
2721;bertran payrolier;bertran;payrolier;NULL;NULL;NULL;NULL;jardinier;jardinier;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;homme
2713;peyre de niort;peyre;de niort;NULL;NULL;damoiseau;damoiseau;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;homme
2715;johan malhol;johan;malhol;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;homme
2730;johannes de balmas;johannes;de balmas;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;homme
2714;bertrana malhol;bertrana;malhol;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;femme
2716;degnana malhol;degnana;malhol;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;femme
2718;bertrana jaufre;bertrana;jaufre;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;femme
2720;miquela tolozan;miquela;tolozan;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;femme
1033;michaelis bruni;michaelis;bruni;NULL;NULL;NULL;NULL;gardien de la menagerie du pape;gardien;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;jardinier;jardinier;homme
593;johannes ggase;johannes;ggase;NULL;NULL;NULL;NULL;agriculteur;agriculteur;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;homme
596;petrus milonis;petrus;milonis;NULL;NULL;NULL;NULL;monnayeur;monnayeur;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;homme
2072;johannes de melanesio;johannes;de melanesio;NULL;NULL;seigneur;seigneur;NULL;NULL;clerc du college des cardinaux;clerc;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;homme
1791;petrus de fargia;petrus;de fargia;NULL;NULL;seigneur;seigneur;NULL;NULL;pretre;pretre;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;homme
2283;raymunda judei;raymunda;judei;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;femme
1737;johanneta malardi;johanneta;malardi;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;femme
2029;aycelina trocarelli;aycelina;trocarelli;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;femme
806;johannes de pabia;johannes;de pabia;NULL;NULL;NULL;NULL;procureur;procureur;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;homme
1805;petrus guilheri;petrus;guilheri;NULL;herisson;maitre;maitre;notaire;notaire;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;homme
1568;coleta urtice;coleta;urtice;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;femme
1343;gucius bencivenni;gucius;bencivenni;NULL;NULL;NULL;NULL;epicier;epicier;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;homme
2085;p. perruche alias rupella;p.;perruche alias rupella;NULL;NULL;NULL;NULL;chaussetier;chaussetier;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;homme
1056;pontius desiderii;pontius;desiderii;de petra;NULL;NULL;NULL;artisan en textil;artisan en textil;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;homme
1057;raymundus de chateauneuf du pape;raymundus;de chateauneuf du pape;petit;NULL;NULL;NULL;courtier de tissu;courtier;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;homme
1053;petrus arnaldi;petrus;arnaldi;NULL;NULL;NULL;NULL;boucher;boucher;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;homme
1516;arnaudus de johannis vilanova;arnaudus;de johannis vilanova;NULL;NULL;seigneur;seigneur;scribe du pape;scribe;NULL;NULL;NULL;NULL;familier du cardinal donateur de saint-pierre;familier;NULL;NULL;NULL;NULL;homme
1054;petrus de perusio;petrus;de perusio;NULL;NULL;NULL;NULL;professeur de droit;professeur;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;homme
1061;donatus francisci de aretio;donatus;francisci de aretio;NULL;NULL;NULL;NULL;epicier;epicier;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;homme
23;bertrandus audiberti;bertrandus;audiberti;NULL;NULL;NULL;NULL;pelletier;pelletier;NULL;NULL;NULL;NULL;citoyen d avignon;citoyen d avignon;NULL;NULL;NULL;NULL;homme
76;anthonius de agenno;anthonius;de agenno;beulaigua;NULL;NULL;NULL;mercier;mercier;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;homme
2776;hugueta quintaya;hugueta;quintaya;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;eveche de vienne;NULL;NULL;NULL;NULL;NULL;NULL;NULL;femme
16;robertus;robertus;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;homme
2783;peyre barraci;peyre;barraci;NULL;berga;NULL;NULL;changeur en cour de rome;changeur;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;homme
2799;valentin de cola;valentin;de cola;NULL;foligno;NULL;NULL;barbier;barbier;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;homme
2778;garin videric;garin;videric;NULL;frimifonte;NULL;NULL;NULL;NULL;NULL;NULL;diocese de toul;NULL;NULL;NULL;NULL;NULL;NULL;NULL;homme
18;johannes ramundi;johannes;ramundi;NULL;avignon;damoiseau;damoiseau;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;homme
90;johannes tribolandi;johannes;tribolandi;NULL;NULL;NULL;NULL;portier;portier;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;homme
112;guimetus abberti;guimetus;abberti;NULL;avignon;NULL;NULL;changeur;changeur;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;homme
2777;decana descauti;decana;descauti;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;femme
14;ramundus magistri;amundus;magistri;NULL;avignon;bourgeois;bourgeois;NULL;NULL;NULL;NULL;NULL;borgne;NULL;NULL;NULL;NULL;NULL;NULL;homme
21;veranetus paicela;veranetus;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;homme
27;bernardus de vigne;bernardus;de vigne;NULL;NULL;seigneur;seigneur;licencie en lois;licencie;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;homme
28;bertranetus velherii;bertranetus;velherii;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;homme
29;johannetus velherii;johannetus;velherii;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;homme
30;guimonetus velherii;guimonetus;velherii;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;homme
33;johannes de mazano;johannes;de mazano;NULL;NULL;NULL;NULL;fustier;fustier;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;homme
34;johannetus peissonerii;johannetus;peissonerii;NULL;NULL;NULL;NULL;changeur;changeur;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;homme
