"idIndividu","identite","prenom","nom","surnom","provVille","titre","profession","chargeEccl","sante","provDioc","statut","residence","titre2","profession2","identiteNorm","genre"
156,"heredes durandi isnardi",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"heredes durandi isnardi","heritier"
164,"agnes la cleda","agnes","la cleda",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"agnes la cleda","femme"
171,"agnes de belloforti ","agnes","de belloforti ",NULL,NULL,NULL,NULL,NULL,NULL,"bisuntine diocesis",NULL,NULL,NULL,NULL,"agnes belfort","femme"
122,"stephanus de banono","stephanus","de banono",NULL,"avinione",NULL,"cultor",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"stephan de banono","homme"
124,"petrus ymberti","petrus","ymberti",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"petri imbert","homme"
126,"guillelmus ymberti","guillelmus","ymberti",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"guillelm imbert","homme"
136,"petrus geraldi ","petrus","geraldi",NULL,NULL,NULL,"macellarius porcorum",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"petri gerald","homme"
139,"jacobus fontayne","jacobus","fontayne",NULL,NULL,NULL,"sartor",NULL,NULL,NULL,"habitator avinionis",NULL,NULL,NULL,"jacob fontayne","homme"
141,"jacobus de pusterla","jacobus","de pusterla",NULL,"mediolano","domicellus",NULL,NULL,NULL,NULL,"habitator avinionis",NULL,NULL,NULL,"jacob de pusterla","homme"
142,"johannes de sancto cassiano ","johannes","de sancto cassiano ","de regio",NULL,"magister","jurisperitus",NULL,NULL,NULL,"habitator avinionis",NULL,NULL,NULL,"johannis de s-cassiano","homme"
143,"johannes rabasse","johannes","rabasse",NULL,"loci de remolinis ","domicellus",NULL,NULL,NULL,"uticensis diocesis",NULL,NULL,NULL,NULL,"johannis rabasse","homme"
146,"garnerius de sadone","garnerius","de sadone",NULL,NULL,"burgensis",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"garnier de sadone","homme"
153,"johannes de penna","johannes","de penna",NULL,NULL,"domicellus","scutifer cardinalis de ursini",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"johannis de penna","homme"
157,"florentius de sabulo","florentius","de sabulo",NULL,NULL,"magister","notarius",NULL,NULL,"belvacensis diocesis","habitator avinionis",NULL,NULL,NULL,"florenti de sabulo","homme"
161,"johannes guiberti","johannes","guiberti",NULL,NULL,NULL,"mercator",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"johannis guiberti","homme"
851,"raymundus dauronis senior","raymundus","dauronis senior",NULL,NULL,"miles",NULL,NULL,NULL,NULL,NULL,NULL,"condominus loci de ronhonassio","syndicus 1367 1372",NULL,"homme"
2895,"bertran de rozet","bertran","de rozet",NULL,NULL,NULL,NULL,"prioe de sant genieys de comolas",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"homme"
2957,"ugo dels molins","ugo","dels molins",NULL,NULL,NULL,"procurador en cort de roma",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"homme"
2949,"poloniu","poloniu",NULL,NULL,NULL,NULL,"sartre",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"homme"
2863,"katharina dassier","katharina","dassier",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"femme"
2878,"hugo tranta livras","hugo","tranta livras",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"homme"
2897,"clereta romana","clereta","romana",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"femme"
2898,"jaume romana","jaume","romana",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"homme"
2189,"johannes carlerii","johannes","carlerii",NULL,NULL,NULL,"laborador",NULL,NULL,NULL,NULL,"portal de Sant Anthoni",NULL,NULL,NULL,"homme"
2611,"johan fortet dautrement dich borgonhos","johan","fortet","borgonhos",NULL,NULL,"affanator",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"homme"
2590,"rostang costin alias teuilier","rostang","costin","teulier",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"homme"
2592,"maria gama","maria","gama","dit la grant",NULL,NULL,NULL,NULL,NULL,"diocese nivionensis",NULL,NULL,NULL,NULL,NULL,"femme"
199,"heredes bertrandi folcaudi alias capelherii",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"heredes bertrand folcaudi alias capelheri","heritier"
208,"maragda brotoni","maragda",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"maragde brotoni","femme"
2930,"margarita de erugola","margarita","de erugola",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"femme"
2931,"mathieva d'albennas","mathieva","d'albennas",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"femme"
1944,"jacobus vitalis","jacobus","vitalis",NULL,NULL,NULL,"sartor",NULL,NULL,NULL,NULL,NULL,NULL,"serviens curie temporalis",NULL,"homme"
2940,"negre de mediolan","negre","de mediolan",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"homme"
2941,"nicholau de carminhan","nicholau","de carminhan",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"homme"
2942,"nicholay de parma","nicholay","de parma",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"homme"
2945,"peyre bernel","peyre","bernel",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"homme"
2946,"peyre de pors","peyre","de pors",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"homme"
2948,"phelip broche","phelip","broche",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"homme"
2950,"pons isnart","pons","isnart",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"homme"
2951,"raymon de gaman","raymon","de gaman",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"homme"
2952,"raymon laurens","raymon","laurens",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"homme"
2953,"raymon tronchet","raymon","tronchet",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"homme"
2954,"sufren saunier","sufren","saunier",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"homme"
2955,"ugo aynaudi","ugo","aynaudi",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"homme"
2956,"jaume mietini","jaume","mietini",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"homme"
2935,"monastère de sainte catherine",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"communaute"
1650,"heredes guillelmi de fonte",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"heritier"
2078,"julianus viguerii","julianus","viguerii",NULL,NULL,"magister","notarius",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"homme"
209,"guimeta guimonis","guimeta",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"guimeta guimoni","femme"
2094,"petrus nycholai alias de berbentana","petrus","nycholai alias de berbentana",NULL,NULL,NULL,"notarius",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"homme"
1946,"jacobus orabuci","jacobus","orabuci",NULL,NULL,NULL,"ortolanus",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"homme"
1866,"ysnardus palerie","ysnardus","palerie",NULL,NULL,NULL,"speciarius",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"homme"
1496,"ahthonius palmerii","ahthonius","palmerii",NULL,NULL,NULL,"macellarius",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"homme"
1730,"johannis urtice","johannis","urtice",NULL,NULL,NULL,"serviens armorum pape",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"homme"
2011,"stephanus ussoli","stephanus","ussoli",NULL,NULL,NULL,"notarius",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"homme"
213,"dulcia furnerie","dulcia","furnerie",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"dulcia furnus","femme"
248,"mona bruni","mona",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"mona bruni","femme"
1641,"guillelmus veyrerii","guillelmus","veyrerii",NULL,NULL,NULL,"laborator",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"homme"
219,"ermenchardis clemensa","ermenchardis","clemensa",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"ermenchard clemense","femme"
2008,"rostagnus veyrerii","rostagnus","veyrerii",NULL,NULL,NULL,"pellicerius",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"homme"
203,"heredes johannis nuci de campis florentini",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"heredes johannis nuci de campis florenti","heritier"
207,"heredes mone bresse",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"heredes mona bresse","heritier"
217,"heredes benedicti andree",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"heredes benedicti andre","heritier"
226,"heredes guillelmi ortolani",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"heredes guillelm ortolan","heritier"
227,"heredes petri martini",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"heredes petri martin","heritier"
193,"stephanus alberti","stephanus","alberti","cardinalis carcassonensis",NULL,"reverendissimus in christo pater et dominus",NULL,"divina providentia tituli sancte marie in aquiro sacrosancte romane ecclesie diaconus cardinalis",NULL,NULL,NULL,NULL,NULL,NULL,"stephan alberti","homme"
249,"beatrix bermonde","beatrix","bermonde",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"beatrix bermund","femme"
218,"beatrix de banono","beatrix","de banono",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"beatrix de banono","femme"
195,"stephanus de gruoys","stephanus","de gruoys",NULL,NULL,"magister","lapicida",NULL,"claudus",NULL,"habitator avinionis",NULL,NULL,NULL,"stephan de gruoys","homme"
196,"nicolaus beti ","nicolaus","beti",NULL,NULL,"magister","notarius",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"nicola beti","homme"
197,"albertus rozii","albertus","rozii",NULL,"mediolano","magister","jurisperitus",NULL,NULL,NULL,NULL,NULL,NULL,"procurator","alberti rozii","homme"
198,"cardinalis ser neri",NULL,NULL,NULL,"carminhano ",NULL,"mercator vinorum",NULL,NULL,NULL,"habitator avinionis",NULL,NULL,NULL,"cardinalis ser neri","homme"
2106,"seguinus villani","seguinus","villani",NULL,NULL,NULL,"faber",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"homme"
1796,"petrus de nivers","petrus","de nivers",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"homme"
2632,"petrus de olobrega","petrus","de olobrega",NULL,"vallebregue",NULL,NULL,NULL,NULL,NULL,"civis avinionis",NULL,NULL,NULL,NULL,"homme"
1029,"johannes de sadone ","johannes","de sadone",NULL,NULL,"burgensis","canabasserius sive mercator",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"homme"
1105,"petrus de sancto martiale","petrus","de sancto martiale",NULL,NULL,"scutifer pape","magister hostiarius pape",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"homme"
1035,"paulus de cavallione","paulus","de cavallione",NULL,NULL,"burgensis",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"homme"
1040,"petrus roberti","petrus","roberti",NULL,NULL,"burgensis",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"homme"
1041,"ramundus arquerii","ramundus","arquerii",NULL,NULL,"burgensis",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"homme"
1062,"ferrarius descautii","ferrarius","descautii",NULL,NULL,"domicellus",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"homme"
1064,"marchus johannis","marchus","johannis",NULL,NULL,"burgensis",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"homme"
265,"anthoneta augerii","anthoneta",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"anthoneta augerii","femme"
1066,"petrus de sancto saturnino","petrus","de sancto saturnino",NULL,NULL,"domicellus",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"homme"
1075,"isnardus de sancto michaele","isnardus","de sancto michaele",NULL,NULL,"domicellus",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"homme"
2669,"peyre de niciat","peyre","de niciat","deyrerii",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"homme"
2633,"joan de parnas senior",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"homme"
266,"guillermeta durante","guillermeta","durante",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"guillermeta durante","femme"
268,"jacoba pontii","jacoba",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"jacoba ponci","femme"
277,"catherina de sancto gervasio","catherina",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"catherine de s-gervasio","femme"
280,"jacobeta de sancto michale","jacobeta","de sancto michaele",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"jacobeta de s-michale","femme"
282,"sanxia roberte","sanxia","roberte",NULL,NULL,"domina",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"sanxia roberte","femme"
289,"johanneta roberti","johanneta",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"johanne roberti","femme"
300,"heredes audiberti de turre",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"heredes audibert de turre","heritier"
307,"heredes johannis jauffredi",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"heredes johannis jauffredi","heritier"
308,"heredes bertrandu de banono",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"heredes bertrand de banono","heritier"
309,"heredes aycardi martini",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"heredes aycard martin","heritier"
310,"heredes stephani saornini",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"heredes stephan saornini","heritier"
311,"heredes guillermi vergerii",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"heredes guillermus vergerii","heritier"
316,"heredes raymundi de castronovo",NULL,NULL,"petit",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"heredes ramund castronovi","heritier"
325,"heredes angelone",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"heredes angelone","heritier"
326,"heredes guillermi laugerii",NULL,NULL,"de meleto",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"heredes guillermus laugerii","heritier"
333,"beatrix bernarde","beatrix","bernarde",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"beatrix bernard","femme"
264,"seguronus augerii","seguronus","augerii",NULL,NULL,NULL,"hostalerius",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"seguroni augerii","homme"
267,"isnardus johannis","isnardus","johannis",NULL,NULL,NULL,"cobritor",NULL,NULL,NULL,NULL,NULL,NULL,"coopertor teulissarum","isnardi johannis","homme"
269,"bertrandus pontii","bertrandus","ponti",NULL,"avinione",NULL,"macellarius ",NULL,"quondam",NULL,NULL,NULL,NULL,NULL,"bertrand ponci","homme"
270,"petrus gardilhoni","petrus","gardilhoni",NULL,NULL,NULL,"cultor",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"petri gardilhoni","homme"
271,"jacobus tenchurerii","jacobus","tenchurerii",NULL,NULL,NULL,"cultor",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"jacob tenchurerii","homme"
276,"huguetus veirerii","huguetus","veirerii",NULL,"avinione",NULL,"macellarius",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"huguet veirer","homme"
281,"oliverius vaquerii","oliverius","vaquerii",NULL,"avinione",NULL,"bladerius sive burgensis",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"oliveri vaquer","homme"
275,"anthonius thomes","anthonius","thomes",NULL,NULL,NULL,"cultor",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"anthon thomas","homme"
1083,"petrus de trulassio","petrus","de trulassio",NULL,NULL,"burgensis",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"homme"
2851,"pons crozat","pons","crozat",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"homme"
2857,"jaucma chalvent","jaucma","chalvent",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"femme"
2861,"beatrix del baus","beatrix","del baus",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"femme"
2862,"guilhem michel","guilhem","michel",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"homme"
2899,"enfans de franses raymon","franses","raymon",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"homme"
2958,"franses raymon","franses","raymon",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"homme"
2960,"coleta taverniera","coleta","taverniera",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"femme"
2965,"guilhem flechier","guilhem","flechier",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"homme"
2900,"francesc baralh","francesc","baralh",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"homme"
2901,"francesc de napol","francesc","de napol",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"homme"
2902,"fransesc arquier","francesc","arquier",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"homme"
2905,"guilhem comitis","guilhem","comitis",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"homme"
2906,"guilhem damian","guilhem","damian",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"homme"
2908,"guilhem giraut","guilhem","giraut",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"homme"
2910,"franciscus de tortona","franciscus","de tortona",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"homme"
2912,"joan de bederrida","joan","de bederrida",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"homme"
2914,"peyre trota","peyre","trota",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"homme"
2915,"hugueta de trems","hugueta","de trems",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"femme"
2917,"jaufre de romanis","jaufre","de romanis",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"homme"
2918,"jaufrea valliera","jaufrea","valliera",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"femme"
2696,"peyre fabre","peyre","fabre","scortil",NULL,NULL,NULL,"cappelan beneficiat de la gleyza de miracles",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"homme"
2674,"frances garnier","frances","garnier",NULL,NULL,NULL,"merchant",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"homme"
2675,"jacques logerii","jacques","logerii",NULL,NULL,NULL,"procureur fiscale de la chambre de l auditeur",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"homme"
2719,"nadal jaufre","nadal","jaufre","ros",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"homme"
347,"bermonda chausarde","bermonda","chausarde",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"bermund chausard","femme"
356,"johannete de sadone","johannete",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"johannete de sadone","femme"
357,"girardete la cleda","girardete",NULL,"de tholosa",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"girardete la cleda","femme"
2676,"guilheumeta turlande","guilheumeta","turlande",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"femme"
2927,"laurens de lugdun","laurens","de lugdun",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"homme"
2919,"bernard valliera","bernard","valliera",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"homme"
2928,"ligon michel","ligon","michel",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"homme"
2920,"joan daurayca","joan","daurayca",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"homme"
2924,"johanneta borgonhona","johanneta","borgonhona",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"femme"
337,"heredes johannis mauritii",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"heredes johannis mauriti","heritier"
340,"heredes guillermi vincentii",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"heredes guillermus vincenti","heritier"
352,"heredes petri de solo",NULL,NULL,"de arelate",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"heredes petri de solo","heritier"
353,"sclarmonda pelaprate","sclarmonda","pelaprate",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"sclarmonde pelaprat","femme"
359,"marita de cavallione","marita","de cavallione",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"marita de cavallion","femme"
360,"marita brige","marita","brige",NULL,NULL,"domina",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"marita brige","femme"
370,"symoneta lo sartre","symoneta",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"symoneta lo sartre","femme"
372,"guillermeta sabrana","guillermeta","sabrana",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"guillermeta sabrana","femme"
358,"heredes raimundi suffredi",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"heredes ramund suffred","heritier"
366,"heredes antonii lebre",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"heredes anthon lebre","heritier"
385,"heredes mathee de rupemaura",NULL,NULL,"l'engleza",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"heredes mathee de rupemaura","heritier"
403,"anglic grimoard","anglic","grimoard",NULL,NULL,"dominus",NULL,"episcopus avinionis",NULL,NULL,NULL,NULL,NULL,NULL,"anglicus grimoardi","autorite"
335,"petrus mauritii","petrus","mauriti",NULL,NULL,NULL,"cultor","frater donatus manosterii Sancti Verani extra muros Avinionensis",NULL,NULL,NULL,NULL,NULL,NULL,"petri mauriti","homme"
336,"peyretus de liffiaco","peyretus","de liffiaco",NULL,NULL,NULL,NULL,"clericus",NULL,NULL,NULL,NULL,NULL,NULL,"peyreti de liffiaco","homme"
338,"anthonius de fontaynaco","anthonius","de fontaynaco",NULL,NULL,NULL,"cursor",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"anthon de fontaynaco","homme"
339,"guiraudus ozilli","guiraudus","ozilli",NULL,"avinione","magister","notarius publicus",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"guiraudi ozili","homme"
342,"bertrandus quinede","bertrandus","quinede",NULL,NULL,NULL,"cultor",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"bertrand quinede","homme"
343,"ferronus molini","ferronus","molini",NULL,NULL,"burgensis",NULL,"clericus",NULL,NULL,NULL,NULL,NULL,NULL,"ferroni molini","homme"
344,"monetus de orto","monetus","de orto",NULL,NULL,NULL,"mercator lignorum",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"moneti de orto","homme"
345,"johannes bolgre","johannes","bolgre",NULL,NULL,NULL,"cultor",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"johannis bolgre","homme"
354,"johannes magistri","johannes","magistri",NULL,NULL,NULL,"campsor",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"johannis magistri","homme"
1781,"petrus aymerici","petrus","aymerici",NULL,NULL,"dominus",NULL,"episcopus conseranensis",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"homme"
